Column1,pred,actual,Column2,Column3,B,R,bb,rb,Column4,,
1532,1,1,TRUE,0.77,1.1,0.77,0.00,76.92,0.77,,
1534,1,1,TRUE,0.19,4.15,0.190476191,0.00,19.05,0.19,,
1536,0,0,TRUE,0.19,0.190476191,4.15,19.05,0.00,0.19,,
1537,1,1,TRUE,0.43,1.9,0.43,0.00,43.48,0.43,,
1538,1,1,TRUE,0.48,1.75,0.476190476,0.00,47.62,0.48,,
1539,1,1,TRUE,0.43,1.9,0.43,0.00,43.48,0.43,,
1540,1,0,FALSE,0.42,2,0.416666667,0.00,-100.00,0.42,,
1541,0,0,TRUE,0.59,0.588235294,1.50,58.82,0.00,0.59,,
1542,0,0,TRUE,0.61,0.606060606,1.45,60.61,0.00,0.61,,
1543,0,0,TRUE,0.28,0.277777778,3.00,27.78,0.00,0.28,,
1544,1,0,FALSE,0.17,4.5,0.166666667,0.00,-100.00,0.17,,
1545,0,0,TRUE,0.24,0.238095238,3.75,23.81,0.00,0.24,,
1548,0,0,TRUE,0.35,0.350877193,2.43,35.09,0.00,0.35,,
1549,1,1,TRUE,0.50,1.7,0.50,0.00,50.00,0.50,,
1550,1,1,TRUE,1.20,0.714285714,1.20,0.00,120.00,1.20,,
1551,1,0,FALSE,0.45,1.8,0.45,0.00,-100.00,0.45,,
1552,1,1,TRUE,0.20,4,0.20,0.00,20.00,0.20,,
1554,0,0,TRUE,0.71,0.714285714,1.20,71.43,0.00,0.71,,
1555,1,1,TRUE,0.63,1.4,0.63,0.00,62.50,0.63,,
1556,1,0,FALSE,1.05,0.8,1.05,0.00,-100.00,1.05,,
1557,1,0,FALSE,0.77,1.2,0.77,0.00,-100.00,0.77,,
1559,1,1,TRUE,0.40,2.1,0.40,0.00,40.00,0.40,,
1560,1,1,TRUE,0.33,2.5,0.333333333,0.00,33.33,0.33,,
1561,1,0,FALSE,0.77,1.1,0.77,0.00,-100.00,0.77,,
1564,1,1,TRUE,0.32,2.55,0.322580645,0.00,32.26,0.32,,
1565,1,1,TRUE,0.16,4.7,0.16,0.00,15.63,0.16,,
1566,1,1,TRUE,0.34,2.45,0.34,0.00,34.48,0.34,,
1567,0,1,FALSE,0.23,0.23255814,3.45,-100.00,0.00,0.23,,
1568,0,0,TRUE,0.57,0.571428571,1.55,57.14,0.00,0.57,,
1569,1,0,FALSE,1.05,0.8,1.05,0.00,-100.00,1.05,,
1570,0,0,TRUE,0.50,0.5,1.70,50.00,0.00,0.50,,
1571,0,0,TRUE,0.30,0.303030303,2.70,30.30,0.00,0.30,,
1572,0,0,TRUE,0.57,0.571428571,1.55,57.14,0.00,0.57,,
1573,1,1,TRUE,0.91,0.909090909,0.91,0.00,90.91,0.91,,
1574,1,1,TRUE,0.29,2.9,0.29,0.00,28.57,0.29,,
1575,1,0,FALSE,0.31,2.6,0.31,0.00,-100.00,0.31,,
1576,0,0,TRUE,0.38,0.377358491,2.25,37.74,0.00,0.38,,
1578,1,0,FALSE,1.05,0.8,1.05,0.00,-100.00,1.05,,
1579,1,0,FALSE,0.80,1.05,0.80,0.00,-100.00,0.80,,
1580,1,1,TRUE,0.35,2.43,0.350877193,0.00,35.09,0.35,,
1581,1,1,TRUE,0.53,1.65,0.53,0.00,52.63,0.53,,
1582,1,0,FALSE,0.59,1.5,0.59,0.00,-100.00,0.59,,
1584,0,1,FALSE,0.39,0.392156863,2.15,-100.00,0.00,0.39,,
1586,1,0,FALSE,0.83,1,0.83,0.00,-100.00,0.83,,
1587,1,0,FALSE,0.48,1.75,0.476190476,0.00,-100.00,0.48,,
1588,1,0,FALSE,0.14,5,0.14,0.00,-100.00,0.14,,
1589,1,1,TRUE,0.53,1.65,0.53,0.00,52.63,0.53,,
1591,0,1,FALSE,0.65,0.64516129,1.35,-100.00,0.00,0.65,,
1592,1,0,FALSE,0.27,3.1,0.27,0.00,-100.00,0.27,,
1593,1,1,TRUE,0.57,1.55,0.57,0.00,57.14,0.57,,
1594,1,1,TRUE,1.05,0.8,1.05,0.00,105.00,1.05,,
1595,0,0,TRUE,0.33,0.333333333,2.50,33.33,0.00,0.33,,
1596,0,0,TRUE,0.53,0.52631579,1.65,52.63,0.00,0.53,,
1597,1,1,TRUE,0.69,1.35,0.69,0.00,68.97,0.69,,
1598,1,0,FALSE,0.83,1,0.83,0.00,-100.00,0.83,,
1599,0,1,FALSE,0.57,0.571428571,1.55,-100.00,0.00,0.57,,
1600,1,1,TRUE,0.45,1.8,0.45,0.00,45.45,0.45,,
1601,1,1,TRUE,0.91,0.909090909,0.91,0.00,90.91,0.91,,
1602,1,1,TRUE,0.21,3.85,0.21,0.00,20.62,0.21,,
1603,1,1,TRUE,0.77,1.1,0.77,0.00,76.92,0.77,,
1604,1,1,TRUE,0.27,3.3,0.27,0.00,27.03,0.27,,
1605,0,0,TRUE,0.65,0.64516129,1.35,64.52,0.00,0.65,,
1607,0,1,FALSE,0.69,0.689655172,1.25,-100.00,0.00,0.69,,
1608,1,1,TRUE,0.38,2.25,0.38,0.00,37.74,0.38,,
1610,1,1,TRUE,0.17,4.5,0.166666667,0.00,16.67,0.17,,
1611,0,1,FALSE,0.67,0.666666667,1.30,-100.00,0.00,0.67,,
1612,1,1,TRUE,0.45,1.8,0.45,0.00,45.45,0.45,,
1613,1,1,TRUE,0.28,2.95,0.28,0.00,28.17,0.28,,
1614,1,0,FALSE,0.87,0.952380952,0.87,0.00,-100.00,0.87,,
1615,0,0,TRUE,0.67,0.666666667,1.30,66.67,0.00,0.67,,
1616,0,0,TRUE,0.59,0.588235294,1.50,58.82,0.00,0.59,,
1618,0,0,TRUE,0.42,0.416666667,2.00,41.67,0.00,0.42,,
1619,0,0,TRUE,0.42,0.416666667,2.00,41.67,0.00,0.42,,
1620,1,1,TRUE,0.34,2.45,0.34,0.00,34.48,0.34,,
1621,1,1,TRUE,0.10,6.5,0.10,0.00,10.00,0.10,,
1622,1,1,TRUE,0.48,1.75,0.476190476,0.00,47.62,0.48,,
1623,0,1,FALSE,0.39,0.392156863,2.15,-100.00,0.00,0.39,,
1624,1,0,FALSE,0.63,1.4,0.63,0.00,-100.00,0.63,,
1625,0,0,TRUE,0.63,0.625,1.4,62.50,0.00,0.63,,
1626,1,1,TRUE,0.80,1.05,0.80,0.00,80.00,0.80,,
1627,0,1,FALSE,0.18,0.181818182,4.25,-100.00,0.00,0.18,,
1628,0,0,TRUE,0.57,0.571428571,1.55,57.14,0.00,0.57,,
1629,1,1,TRUE,0.23,3.45,0.23,0.00,23.26,0.23,,
1632,1,1,TRUE,0.50,1.7,0.50,0.00,50.00,0.50,,
1633,1,1,TRUE,0.65,1.35,0.65,0.00,64.52,0.65,,
1634,1,1,TRUE,0.24,3.35,0.238095238,0.00,23.81,0.24,,
1636,1,1,TRUE,0.67,1.3,0.67,0.00,66.67,0.67,,
1637,0,1,FALSE,0.39,0.392156863,2.15,-100.00,0.00,0.39,,
1638,1,1,TRUE,1.00,0.833333333,1.00,0.00,100.00,1.00,,
1640,1,1,TRUE,0.24,3.35,0.238095238,0.00,23.81,0.24,,
1643,1,1,TRUE,0.10,6.5,0.10,0.00,10.00,0.10,,
1644,0,1,FALSE,3.75,3.75,0.21,-100.00,0.00,3.75,,
1645,1,0,FALSE,0.87,0.952380952,0.87,0.00,-100.00,0.87,,
1647,1,0,FALSE,0.50,1.7,0.50,0.00,-100.00,0.50,,
1648,0,0,TRUE,0.67,0.666666667,1.30,66.67,0.00,0.67,,
1649,0,1,FALSE,0.69,0.689655172,1.25,-100.00,0.00,0.69,,
1650,1,0,FALSE,1.65,0.52631579,1.65,0.00,-100.00,1.65,,
1651,1,1,TRUE,0.25,3.25,0.25,0.00,25.00,0.25,,
1652,0,1,FALSE,0.71,0.714285714,1.20,-100.00,0.00,0.71,,
1653,1,1,TRUE,0.87,0.952380952,0.87,0.00,86.96,0.87,,
1655,0,1,FALSE,0.31,0.3125,2.60,-100.00,0.00,0.31,,
1656,1,0,FALSE,0.27,3.1,0.27,0.00,-100.00,0.27,,
1657,0,0,TRUE,0.45,0.454545455,1.80,45.45,0.00,0.45,,
1658,0,0,TRUE,0.48,0.476190476,1.75,47.62,0.00,0.48,,
1659,0,1,FALSE,0.17,0.166666667,4.50,-100.00,0.00,0.17,,
1661,1,1,TRUE,0.77,1.1,0.77,0.00,76.92,0.77,,
1662,1,1,TRUE,0.31,2.6,0.31,0.00,31.25,0.31,,
1663,1,1,TRUE,0.40,2.1,0.40,0.00,40.00,0.40,,
1664,1,1,TRUE,0.53,1.65,0.53,0.00,52.63,0.53,,
1665,1,1,TRUE,0.19,4.5,0.190476191,0.00,19.05,0.19,,
1666,1,1,TRUE,0.26,3.2,0.26,0.00,25.64,0.26,,
1667,1,1,TRUE,0.40,2.1,0.40,0.00,40.00,0.40,,
1668,0,0,TRUE,0.69,0.689655172,1.25,68.97,0.00,0.69,,
1669,0,0,TRUE,0.25,0.25,3.25,25.00,0.00,0.25,,
1670,0,0,TRUE,0.15,0.149253731,4.85,14.93,0.00,0.15,,
1671,0,1,FALSE,0.57,0.571428571,1.55,-100.00,0.00,0.57,,
1674,1,0,FALSE,0.61,1.45,0.61,0.00,-100.00,0.61,,
1675,1,0,FALSE,0.33,2.5,0.333333333,0.00,-100.00,0.33,,
1676,1,1,TRUE,0.77,1.1,0.77,0.00,76.92,0.77,,
1677,1,1,TRUE,0.61,1.45,0.61,0.00,60.61,0.61,,
1678,0,0,TRUE,0.36,0.357142857,2.40,35.71,0.00,0.36,,
1679,1,1,TRUE,0.57,1.55,0.57,0.00,57.14,0.57,,
1680,0,0,TRUE,0.43,0.434782609,1.9,43.48,0.00,0.43,,
1681,1,1,TRUE,0.41,2.05,0.408163265,0.00,40.82,0.41,,
1682,1,1,TRUE,1.00,0.833333333,1.00,0.00,100.00,1.00,,
1683,0,0,TRUE,0.44,0.444444444,1.85,44.44,0.00,0.44,,
1684,1,1,TRUE,0.45,1.8,0.45,0.00,45.45,0.45,,
1687,1,0,FALSE,0.57,1.55,0.57,0.00,-100.00,0.57,,
1688,0,1,FALSE,0.87,0.869565217,0.952380952,-100.00,0.00,0.87,,
1690,0,1,FALSE,0.54,0.540540541,1.60,-100.00,0.00,0.54,,
1692,0,0,TRUE,0.57,0.571428571,1.55,57.14,0.00,0.57,,
1693,0,0,TRUE,0.69,0.689655172,1.25,68.97,0.00,0.69,,
1694,0,0,TRUE,0.32,0.322580645,2.55,32.26,0.00,0.32,,
1695,0,1,FALSE,0.65,0.64516129,1.35,-100.00,0.00,0.65,,
1696,1,0,FALSE,0.48,1.75,0.476190476,0.00,-100.00,0.48,,
1697,0,1,FALSE,0.48,0.476190476,1.75,-100.00,0.00,0.48,,
1698,1,1,TRUE,0.54,1.6,0.54,0.00,54.05,0.54,,
1699,1,0,FALSE,0.67,1.3,0.67,0.00,-100.00,0.67,,
1700,0,0,TRUE,0.87,0.869565217,0.952380952,86.96,0.00,0.87,,
1701,1,0,FALSE,0.57,1.55,0.57,0.00,-100.00,0.57,,
1703,0,0,TRUE,0.34,0.344827586,2.45,34.48,0.00,0.34,,
1704,1,0,FALSE,0.43,1.95,0.425531915,0.00,-100.00,0.43,,
1705,1,0,FALSE,0.36,2.4,0.36,0.00,-100.00,0.36,,
1706,1,1,TRUE,0.14,5,0.14,0.00,14.29,0.14,,
1709,0,0,TRUE,0.45,0.454545455,1.80,45.45,0.00,0.45,,
1710,1,0,FALSE,0.54,1.6,0.54,0.00,-100.00,0.54,,
1711,1,1,TRUE,0.20,4,0.20,0.00,20.00,0.20,,
1713,1,0,FALSE,1.30,0.714285714,1.30,0.00,-100.00,1.30,,
1714,1,1,TRUE,0.53,1.65,0.53,0.00,52.63,0.53,,
1715,1,1,TRUE,0.29,2.9,0.29,0.00,28.57,0.29,,
1716,0,0,TRUE,0.48,0.476190476,1.75,47.62,0.00,0.48,,
1717,0,1,FALSE,0.59,0.588235294,1.50,-100.00,0.00,0.59,,
1718,1,1,TRUE,0.29,2.9,0.29,0.00,28.57,0.29,,
1719,1,1,TRUE,0.44,1.85,0.444444444,0.00,44.44,0.44,,
1720,0,0,TRUE,0.77,0.769230769,1.10,76.92,0.00,0.77,,
1722,0,0,TRUE,0.16,0.15625,4.70,15.63,0.00,0.16,,
1723,1,1,TRUE,0.43,1.95,0.425531915,0.00,42.55,0.43,,
1724,1,1,TRUE,0.38,2.25,0.38,0.00,37.74,0.38,,
1725,1,0,FALSE,0.34,2.45,0.34,0.00,-100.00,0.34,,
1726,1,1,TRUE,0.18,4.25,0.18,0.00,18.18,0.18,,
1727,1,1,TRUE,0.63,1.4,0.63,0.00,62.50,0.63,,
1728,0,0,TRUE,0.74,0.740740741,1.15,74.07,0.00,0.74,,
1729,1,1,TRUE,0.41,2.05,0.408163265,0.00,40.82,0.41,,
1730,1,1,TRUE,0.40,2.1,0.40,0.00,40.00,0.40,,
1731,1,0,FALSE,0.61,1.45,0.61,0.00,-100.00,0.61,,
1733,1,1,TRUE,0.29,2.9,0.29,0.00,28.57,0.29,,
1734,1,1,TRUE,0.87,0.952380952,0.87,0.00,86.96,0.87,,
1736,1,1,TRUE,0.29,2.8,0.29,0.00,29.41,0.29,,
1737,1,1,TRUE,0.18,4.25,0.18,0.00,18.18,0.18,,
1738,0,0,TRUE,0.69,0.689655172,1.25,68.97,0.00,0.69,,
1739,1,1,TRUE,0.21,3.75,0.21,0.00,21.28,0.21,,
1740,0,1,FALSE,0.29,0.289855073,2.85,-100.00,0.00,0.29,,
1743,0,1,FALSE,0.63,0.625,1.4,-100.00,0.00,0.63,,
1745,0,0,TRUE,0.74,0.740740741,1.15,74.07,0.00,0.74,,
1747,0,0,TRUE,0.26,0.263157895,3.15,26.32,0.00,0.26,,
1749,1,1,TRUE,0.74,1.15,0.74,0.00,74.07,0.74,,
1750,1,1,TRUE,0.80,1.05,0.80,0.00,80.00,0.80,,
1751,1,0,FALSE,0.63,1.4,0.63,0.00,-100.00,0.63,,
1752,1,1,TRUE,0.18,4.35,0.175438597,0.00,17.54,0.18,,
1753,0,0,TRUE,0.43,0.434782609,1.9,43.48,0.00,0.43,,
1754,0,0,TRUE,0.42,0.416666667,2.00,41.67,0.00,0.42,,
1755,1,0,FALSE,1.70,0.5,1.70,0.00,-100.00,1.70,,
1757,0,0,TRUE,0.28,0.277777778,3.00,27.78,0.00,0.28,,
1758,1,1,TRUE,0.31,2.6,0.31,0.00,31.25,0.31,,
1759,1,0,FALSE,0.19,4.15,0.190476191,0.00,-100.00,0.19,,
1760,1,0,FALSE,0.83,1,0.83,0.00,-100.00,0.83,,
1761,1,1,TRUE,0.36,2.35,0.36,0.00,36.36,0.36,,
1762,1,0,FALSE,1.00,0.833333333,1.00,0.00,-100.00,1.00,,
1763,1,0,FALSE,0.67,1.3,0.67,0.00,-100.00,0.67,,
1764,1,1,TRUE,0.40,2.1,0.40,0.00,40.00,0.40,,
1765,1,1,TRUE,0.69,1.25,0.69,0.00,68.97,0.69,,
1766,1,1,TRUE,0.33,2.75,0.33,0.00,32.79,0.33,,
1767,1,0,FALSE,0.59,1.6,0.59,0.00,-100.00,0.59,,
1768,1,1,TRUE,0.17,4.4,0.17,0.00,17.24,0.17,,
1769,1,0,FALSE,1.05,0.8,1.05,0.00,-100.00,1.05,,
1771,1,1,TRUE,0.48,1.75,0.476190476,0.00,47.62,0.48,,
1772,0,0,TRUE,0.27,0.27027027,3.10,27.03,0.00,0.27,,
1773,1,1,TRUE,0.50,1.7,0.50,0.00,50.00,0.50,,
1774,1,0,FALSE,0.69,1.25,0.69,0.00,-100.00,0.69,,
1775,1,1,TRUE,0.36,2.4,0.36,0.00,35.71,0.36,,
1776,1,1,TRUE,0.56,1.58,0.56,0.00,55.56,0.56,,
1777,1,1,TRUE,0.38,2.25,0.38,0.00,37.74,0.38,,
1779,0,1,FALSE,0.38,0.384615385,2.20,-100.00,0.00,0.38,,
1780,1,0,FALSE,0.91,0.909090909,0.91,0.00,-100.00,0.91,,
1781,1,0,FALSE,0.26,3.15,0.26,0.00,-100.00,0.26,,
1782,1,1,TRUE,0.56,1.58,0.56,0.00,55.56,0.56,,
1784,1,1,TRUE,0.33,2.5,0.333333333,0.00,33.33,0.33,,
1785,0,1,FALSE,0.21,0.212765957,3.75,-100.00,0.00,0.21,,
1786,1,1,TRUE,0.74,1.15,0.74,0.00,74.07,0.74,,
1787,1,0,FALSE,0.36,2.35,0.36,0.00,-100.00,0.36,,
1788,0,0,TRUE,0.30,0.298507463,2.75,29.85,0.00,0.30,,
1789,1,1,TRUE,0.61,1.45,0.61,0.00,60.61,0.61,,
1790,1,1,TRUE,0.15,4.85,0.15,0.00,14.93,0.15,,
1791,1,1,TRUE,1.30,0.666666667,1.30,0.00,130.00,1.30,,
1792,0,0,TRUE,0.65,0.64516129,1.35,64.52,0.00,0.65,,
1794,1,1,TRUE,0.36,2.35,0.36,0.00,36.36,0.36,,
1795,1,0,FALSE,0.34,2.45,0.34,0.00,-100.00,0.34,,
1799,1,1,TRUE,0.71,1.2,0.714285714,0.00,71.43,0.71,,
1801,1,0,FALSE,0.91,0.909090909,0.91,0.00,-100.00,0.91,,
1802,1,1,TRUE,0.91,0.909090909,0.91,0.00,90.91,0.91,,
1803,1,1,TRUE,0.28,3.2,0.28,0.00,28.17,0.28,,
1804,1,0,FALSE,1.40,0.625,1.4,0.00,-100.00,1.40,,
1805,1,0,FALSE,0.74,1.15,0.74,0.00,-100.00,0.74,,
1807,1,1,TRUE,0.17,4.5,0.166666667,0.00,16.67,0.17,,
1809,1,1,TRUE,0.63,1.4,0.63,0.00,62.50,0.63,,
1810,1,1,TRUE,0.25,3.25,0.25,0.00,25.00,0.25,,
1812,0,0,TRUE,0.80,0.8,1.05,80.00,0.00,0.80,,
1814,1,0,FALSE,0.83,1,0.83,0.00,-100.00,0.83,,
1816,1,0,FALSE,0.91,0.909090909,0.91,0.00,-100.00,0.91,,
1817,1,1,TRUE,0.34,2.45,0.34,0.00,34.48,0.34,,
1818,1,1,TRUE,0.30,2.7,0.30,0.00,30.30,0.30,,
1819,1,1,TRUE,1.30,0.666666667,1.30,0.00,130.00,1.30,,
1820,1,1,TRUE,0.09,7,0.09,0.00,9.09,0.09,,
1821,0,1,FALSE,0.77,0.769230769,1.10,-100.00,0.00,0.77,,
1822,1,0,FALSE,0.38,2.25,0.38,0.00,-100.00,0.38,,
1823,1,0,FALSE,0.59,1.5,0.59,0.00,-100.00,0.59,,
1825,0,0,TRUE,0.10,0.1,6.50,10.00,0.00,0.10,,
1826,0,0,TRUE,0.30,0.303030303,2.70,30.30,0.00,0.30,,
1827,0,0,TRUE,0.54,0.540540541,1.60,54.05,0.00,0.54,,
1828,1,1,TRUE,0.25,3.25,0.25,0.00,25.00,0.25,,
1829,1,1,TRUE,0.71,1.2,0.714285714,0.00,71.43,0.71,,
1830,0,1,FALSE,0.30,0.303030303,2.70,-100.00,0.00,0.30,,
1831,1,1,TRUE,0.18,4.25,0.18,0.00,18.18,0.18,,
1832,1,0,FALSE,0.61,1.45,0.61,0.00,-100.00,0.61,,
1833,0,1,FALSE,0.71,0.714285714,1.20,-100.00,0.00,0.71,,
1834,1,0,FALSE,0.95,0.869565217,0.952380952,0.00,-100.00,0.95,,
1835,1,1,TRUE,0.36,2.4,0.36,0.00,35.71,0.36,,
1836,1,1,TRUE,1.10,0.769230769,1.10,0.00,110.00,1.10,,
1837,1,0,FALSE,0.45,1.8,0.45,0.00,-100.00,0.45,,
1838,1,1,TRUE,0.22,3.6,0.222222222,0.00,22.22,0.22,,
1840,1,1,TRUE,0.39,2.15,0.39,0.00,39.22,0.39,,
1841,1,1,TRUE,0.95,0.869565217,0.952380952,0.00,95.24,0.95,,
1842,1,1,TRUE,0.34,2.45,0.34,0.00,34.48,0.34,,
1843,1,0,FALSE,0.50,1.7,0.50,0.00,-100.00,0.50,,
1844,1,1,TRUE,0.74,1.15,0.74,0.00,74.07,0.74,,
1845,0,0,TRUE,0.16,0.15625,4.70,15.63,0.00,0.16,,
1846,1,1,TRUE,0.69,1.25,0.69,0.00,68.97,0.69,,
1847,1,1,TRUE,0.30,2.75,0.30,0.00,29.85,0.30,,
1849,1,1,TRUE,0.87,0.952380952,0.87,0.00,86.96,0.87,,
1851,1,0,FALSE,0.48,1.75,0.476190476,0.00,-100.00,0.48,,
1852,0,0,TRUE,0.50,0.5,1.70,50.00,0.00,0.50,,
1853,1,1,TRUE,1.00,0.833333333,1.00,0.00,100.00,1.00,,
1854,1,1,TRUE,0.57,1.55,0.57,0.00,57.14,0.57,,
1855,0,1,FALSE,0.65,0.64516129,1.35,-100.00,0.00,0.65,,
1856,1,1,TRUE,0.25,3.25,0.25,0.00,25.00,0.25,,
1857,1,1,TRUE,0.65,1.35,0.65,0.00,64.52,0.65,,
1858,1,1,TRUE,0.63,1.4,0.63,0.00,62.50,0.63,,
1859,0,0,TRUE,0.77,0.769230769,1.10,76.92,0.00,0.77,,
1860,0,1,FALSE,0.48,0.476190476,1.75,-100.00,0.00,0.48,,
1861,0,0,TRUE,0.59,0.588235294,1.50,58.82,0.00,0.59,,
1862,1,1,TRUE,0.50,1.7,0.50,0.00,50.00,0.50,,
1865,0,0,TRUE,0.80,0.8,1.05,80.00,0.00,0.80,,
1866,0,0,TRUE,0.29,0.294117647,2.8,29.41,0.00,0.29,,
1867,0,1,FALSE,0.71,0.714285714,1.20,-100.00,0.00,0.71,,
1868,1,0,FALSE,0.28,3,0.28,0.00,-100.00,0.28,,
1870,1,0,FALSE,1.50,0.588235294,1.50,0.00,-100.00,1.50,,
1873,1,0,FALSE,0.13,5.25,0.13,0.00,-100.00,0.13,,
1876,1,1,TRUE,0.71,1.2,0.714285714,0.00,71.43,0.71,,
1877,1,1,TRUE,0.67,1.3,0.67,0.00,66.67,0.67,,
1878,1,1,TRUE,0.95,0.869565217,0.952380952,0.00,95.24,0.95,,
1879,0,1,FALSE,0.77,0.769230769,1.10,-100.00,0.00,0.77,,
1880,0,0,TRUE,0.63,0.625,1.30,62.50,0.00,0.63,,
1881,1,1,TRUE,0.95,0.869565217,0.952380952,0.00,95.24,0.95,,
1882,1,1,TRUE,0.13,5.5,0.13,0.00,12.50,0.13,,
1884,0,0,TRUE,0.31,0.307692308,2.65,30.77,0.00,0.31,,
1885,1,0,FALSE,0.38,2,0.38,0.00,-100.00,0.38,,
1886,1,1,TRUE,0.36,2.35,0.36,0.00,36.36,0.36,,
1887,0,0,TRUE,0.61,0.606060606,1.45,60.61,0.00,0.61,,
1888,1,1,TRUE,0.33,2.5,0.333333333,0.00,33.33,0.33,,
1889,0,0,TRUE,0.77,0.769230769,1.00,76.92,0.00,0.77,,
1890,0,1,FALSE,0.83,0.833333333,1.00,-100.00,0.00,0.83,,
1893,1,1,TRUE,0.22,3.6,0.222222222,0.00,22.22,0.22,,
1894,1,0,FALSE,0.69,1.15,0.69,0.00,-100.00,0.69,,
1895,0,1,FALSE,0.15,0.149253731,4.85,-100.00,0.00,0.15,,
1896,0,0,TRUE,0.30,0.303030303,2.70,30.30,0.00,0.30,,
1898,1,1,TRUE,0.31,2.5,0.31,0.00,30.77,0.31,,
1899,1,0,FALSE,0.54,1.6,0.54,0.00,-100.00,0.54,,
1900,1,0,FALSE,0.26,3.15,0.26,0.00,-100.00,0.26,,
1901,0,0,TRUE,0.74,0.740740741,1.15,74.07,0.00,0.74,,
1902,1,0,FALSE,0.24,3.35,0.238095238,0.00,-100.00,0.24,,
1903,1,0,FALSE,0.37,2.3,0.37037037,0.00,-100.00,0.37,,
1904,1,1,TRUE,0.13,5.5,0.13,0.00,12.50,0.13,,
1906,1,1,TRUE,1.05,0.8,1.05,0.00,105.00,1.05,,
1907,1,1,TRUE,0.22,3.17,0.222222222,0.00,22.22,0.22,,
1908,0,0,TRUE,0.54,0.540540541,1.45,54.05,0.00,0.54,,
1913,0,0,TRUE,0.71,0.714285714,1.20,71.43,0.00,0.71,,
1915,0,0,TRUE,0.77,0.769230769,1.10,76.92,0.00,0.77,,
1916,0,0,TRUE,0.53,0.52631579,1.65,52.63,0.00,0.53,,
1917,1,1,TRUE,0.91,0.909090909,0.91,0.00,90.91,0.91,,
1918,1,1,TRUE,0.77,1.1,0.77,0.00,76.92,0.77,,
1919,1,1,TRUE,1.00,0.833333333,1.00,0.00,100.00,1.00,,
1920,1,1,TRUE,1.05,0.8,1.05,0.00,105.00,1.05,,
1921,1,1,TRUE,0.29,2.9,0.29,0.00,28.57,0.29,,
1922,1,1,TRUE,0.71,1.2,0.714285714,0.00,71.43,0.71,,
1923,1,0,FALSE,0.74,1.15,0.74,0.00,-100.00,0.74,,
1924,0,0,TRUE,0.63,0.625,1.4,62.50,0.00,0.63,,
1926,1,0,FALSE,0.63,1.4,0.63,0.00,-100.00,0.63,,
1928,1,1,TRUE,0.59,1.5,0.59,0.00,58.82,0.59,,
1929,0,0,TRUE,0.57,0.571428571,1.35,57.14,0.00,0.57,,
1930,1,1,TRUE,0.65,1.35,0.65,0.00,64.52,0.65,,
1931,0,0,TRUE,0.40,0.4,2.10,40.00,0.00,0.40,,
1932,1,0,FALSE,1.00,0.833333333,1.00,0.00,-100.00,1.00,,
1934,1,0,FALSE,0.41,2.05,0.408163265,0.00,-100.00,0.41,,
1935,1,1,TRUE,0.43,1.9,0.43,0.00,43.48,0.43,,
1936,1,1,TRUE,0.69,1.25,0.69,0.00,68.97,0.69,,
1937,0,0,TRUE,0.71,0.714285714,1.20,71.43,0.00,0.71,,
1940,0,0,TRUE,0.45,0.454545455,1.80,45.45,0.00,0.45,,
1941,1,0,FALSE,0.65,1.35,0.65,0.00,-100.00,0.65,,
1942,1,0,FALSE,0.91,0.909090909,0.91,0.00,-100.00,0.91,,
1943,0,0,TRUE,0.63,0.625,1.4,62.50,0.00,0.63,,
1944,1,1,TRUE,0.29,2.8,0.29,0.00,29.41,0.29,,
1945,0,1,FALSE,0.69,0.689655172,1.25,-100.00,0.00,0.69,,
1946,1,0,FALSE,0.43,1.9,0.43,0.00,-100.00,0.43,,
1947,1,0,FALSE,0.87,0.952380952,0.87,0.00,-100.00,0.87,,
1948,0,0,TRUE,0.28,0.277777778,3.00,27.78,0.00,0.28,,
1949,1,0,FALSE,0.74,1.15,0.74,0.00,-100.00,0.74,,
1950,1,1,TRUE,0.51,1.68,0.51,0.00,51.28,0.51,,
1951,0,1,FALSE,0.32,0.322580645,2.55,-100.00,0.00,0.32,,
1952,1,1,TRUE,0.59,1.5,0.59,0.00,58.82,0.59,,
1953,1,1,TRUE,0.80,1.05,0.80,0.00,80.00,0.80,,
1954,1,0,FALSE,0.63,1.4,0.63,0.00,-100.00,0.63,,
1956,1,1,TRUE,0.33,2.5,0.333333333,0.00,33.33,0.33,,
1958,1,0,FALSE,0.80,1.05,0.80,0.00,-100.00,0.80,,
1959,1,0,FALSE,0.59,1.5,0.59,0.00,-100.00,0.59,,
1960,1,0,FALSE,0.87,0.952380952,0.87,0.00,-100.00,0.87,,
1962,1,0,FALSE,0.83,1,0.83,0.00,-100.00,0.83,,
1963,1,0,FALSE,0.77,1.1,0.77,0.00,-100.00,0.77,,
1965,0,0,TRUE,0.45,0.454545455,1.80,45.45,0.00,0.45,,
1966,1,0,FALSE,0.77,1.1,0.77,0.00,-100.00,0.77,,
1967,1,1,TRUE,0.40,2.1,0.40,0.00,40.00,0.40,,
1969,1,1,TRUE,0.25,3.25,0.25,0.00,25.00,0.25,,
1970,1,1,TRUE,0.53,1.65,0.53,0.00,52.63,0.53,,
1971,1,1,TRUE,0.43,1.9,0.43,0.00,43.48,0.43,,
1973,0,0,TRUE,0.50,0.5,1.70,50.00,0.00,0.50,,
1975,0,0,TRUE,0.53,0.52631579,1.65,52.63,0.00,0.53,,
